,country,year,I_VE0,D_VE0,Ires_VE0,Ires2_VE0,I_VE1,D_VE1,Ires_VE1,Ires2_VE1,I_VE2,D_VE2,Ires_VE2,Ires2_VE2,I_VE3,D_VE3,Ires_VE3,Ires2_VE3
18,Benin,2029,1989.3309342239668,5.092687191613356,3.887484200629312,122.5269849721736,1731.5893894189544,4.432868836912523,3.3838142651561864,116.17678130283369,1664.599631461769,4.2613750565421284,3.2529051131481874,116.99790991875504,1431.6546326196426,3.665035859506285,2.7976917612442014,88.15759159937407
19,Benin,2030,2229.9835217373256,5.708757815647553,4.357759465394998,153.55503750090432,1968.1173723877505,5.038380473312642,3.8460293652077064,147.10658147994374,1899.9459300157337,4.863861580840279,3.712811004905724,147.93735506057317,1604.7294988582846,4.108107517077209,3.135908895685546,110.47104913916361
20,Botswana,2021,0.023670131731847337,6.0595537233529187e-05,3.6124789074860494e-05,3.6124789074860494e-05,0.017042494846930083,4.3628786808141016e-05,2.600984813389956e-05,2.600984813389956e-05,0.01041485796201283,2.6662036382752845e-05,1.5894907192938623e-05,1.5894907192938623e-05,0.017042494846930083,4.3628786808141016e-05,2.600984813389956e-05,2.600984813389956e-05
21,Botswana,2022,0.047378662247409574,0.00012128937535336853,7.230818145527698e-05,0.00032556390555883046,0.034112636818134895,8.732835025442533e-05,5.206189064779943e-05,0.00023440601200235797,0.02416042983131884,6.185070036817623e-05,3.6873070310802344e-05,0.00018376145078069676,0.034112636818134895,8.732835025442533e-05,5.206189064779943e-05,0.00023440601200235797
22,Botswana,2023,0.07095684088055512,0.0001816495126542211,0.00010829263390958066,0.0008684708222114436,0.05108892204185551,0.0001307876404271501,7.797069123788875e-05,0.0006252989142274299,0.04116783436025187,0.00010538965596224481,6.282936444041608e-05,0.0005746443890903178,0.05108892204185551,0.0001307876404271501,7.797069123788875e-05,0.0006252989142274299
23,Botswana,2024,0.09442852669245733,0.0002417370283326908,0.00014411455956644256,0.001663487138551675,0.06798852903663966,0.00017405063433379751,0.00010376246734842111,0.0011977104337490805,0.061429321957267746,0.00015725906421060543,9.375196234046486e-05,0.0012587495534101456,0.06798852903663966,0.00017405063433379751,0.00010376246734842111,0.0011977104337490805
24,Botswana,2025,0.12354285118081598,0.00031626969902288893,0.00018854814545071167,0.0029625001053179443,0.09717647625813271,0.0002487717792208197,0.0001483084144876137,0.002497590839688907,0.09065561288052412,0.00023207836897414175,0.00013835642872045604,0.0025590204123988355,0.08895083004585273,0.00022771412491738303,0.00013575462992108196,0.0021329992100664187
25,Botswana,2026,0.15256788893460377,0.00039057379567258567,0.00023284546405560538,0.00457327775255023,0.12631347348569838,0.00032336249212338783,0.00019277660296433487,0.004110542031780911,0.1198109813110167,0.0003067161121562028,0.0001828526548878121,0.004171510553371437,0.10984884042061974,0.00028121303147678656,0.00016764867366469847,0.003292758190176727
26,Botswana,2027,0.1817094946946784,0.0004651763064183767,0.0002773206859644475,0.006493437557729209,0.15548909991114804,0.000398052095772539,0.00023730374639920743,0.006032392426976153,0.14894405069531902,0.0003812967697800167,0.000227314848784063,0.006092965088177717,0.13083077458468684,0.00033492678293679833,0.00019967079988885097,0.004675271802543334
27,Botswana,2028,0.21089919347765168,0.0005399019353027883,0.00032186930629488986,0.008724368226247206,0.18466234489328553,0.000472735602926811,0.00028182725533223947,0.008264024662183952,0.17806688301039617,0.0004558512205066142,0.00027176141911004,0.008324008796939448,0.15184733056452962,0.0003887291662451958,0.00023174576510040135,0.006281539804515091
28,Botswana,2029,0.24015991880689613,0.0006148093921456541,0.00036652632564194217,0.011267052257105854,0.21386430691984923,0.0005474926257148141,0.00032639459153182415,0.010806396635995056,0.20722047363316823,0.0005304844125009107,0.00031625493202976204,0.010865753665109362,0.17291502048069346,0.00044266245243057523,0.00026389876970290627,0.0081122694847137
29,Botswana,2030,0.26948258411932907,0.0006898754153454826,0.0004112778763102957,0.014121884462985594,0.24307662098560165,0.0006222761497231403,0.0003709777267660921,0.013659028629749229,0.23641738561079598,0.0006052285071636378,0.00036081456096541197,0.013718897569717777,0.19402730200751772,0.0004967098931392454,0.0002961198289553753,0.010167744997753834
30,Burkina Faso,2021,358.91813907339707,1.2614120512730262,16.107464906840782,16.107464906840782,258.4210601328459,0.9082166769165788,11.597374732925363,11.597374732925363,157.92398119229472,0.5550213025601316,7.0872845590099445,7.0872845590099445,258.4210601328459,0.9082166769165788,11.597374732925363,11.597374732925363
31,Burkina Faso,2022,722.5782101750077,2.5394895467115335,32.4277374024322,46.9156697629914,520.2563113260055,1.828432473632304,23.347970929751185,33.779282229353804,368.182951947279,1.2939730877312985,16.523249544027877,24.92977954361736,520.2563113260055,1.828432473632304,23.347970929751185,33.779282229353804
32,Burkina Faso,2023,1092.5470816492134,3.8397392200165927,49.03113512782722,92.69647026267359,786.581530875435,2.7644281922239617,35.300067134122315,66.73487335465352,632.025468996433,2.2212433881491687,28.363927463715626,57.750718476562994,786.581530875435,2.7644281922239617,35.300067134122315,66.73487335465352
33,Burkina Faso,2024,1468.9979779214011,5.1627698656568315,65.92543201821935,153.7048653208629,1057.520839457461,3.716640052820563,47.45923361184733,110.64344404314313,950.4359652751873,3.340291977598449,42.65349752562598,109.84860717360678,1057.520839457461,3.716640052820563,47.45923361184733,110.64344404314313
34,Burkina Faso,2025,1851.093675898711,6.505639076481516,83.07305532339248,229.98977976869023,1432.6767971080892,5.0351196574153105,64.29541647529969,186.24054627067844,1323.397352081074,4.6510587981080125,59.39119282598524,185.3866949667097,1332.4710347654768,4.682948110576538,59.798399956257754,165.53593013980628
35,Burkina Faso,2026,2240.618583652991,7.874618126079742,100.55408539389947,322.0172355791718,1814.4516347991203,6.3768612099028275,81.4286402691676,277.4711409062519,1702.9806754260844,5.985098308526146,76.42606622577027,276.5905045488117,1612.715713404887,5.667863545203258,72.37517118929392,231.74337815054247
36,Burkina Faso,2027,2636.31667081033,9.265292715819214,118.31215432027233,430.02237129510905,2202.429425735091,7.740402942222018,98.8402391041231,384.6616236613027,2089.0340989601536,7.341876882432383,93.75130364005749,383.7648400830015,1897.349779832698,6.668205412911052,85.14892859290009,309.43062120493903
37,Burkina Faso,2028,3039.0370417716586,10.68064700951759,136.38536805997407,554.2847056227777,2597.269476185358,9.128061975696964,116.55980121057424,508.0920711606813,2481.914030094526,8.722647107965258,111.38289985775329,507.18802818812213,2186.98357557975,7.686118749234713,98.14706296658997,398.79433209042287
38,Burkina Faso,2029,3448.7885056311543,12.120711966595268,154.77412194597864,695.0801411621217,2999.0339260898895,10.540056700151437,134.59011529378097,648.0435076295589,2881.702370339459,10.127696826670817,129.3245304403818,647.1396304649712,2481.6226142847086,8.721622931769025,111.36982175046663,500.02852530378556
39,Burkina Faso,2030,3865.490805421194,13.58520552522495,173.4748142202561,852.6805957757939,3407.8772633266353,11.976930060758189,152.93811443346743,804.8286553923214,3288.4140130103115,11.557078380867358,147.57686376752153,803.896693591384,2781.2081598352597,9.774511533387987,124.81456899564681,613.3242679491418
40,Burundi,2021,149.87859228409678,0.3836891962472878,4.5506138189297465,4.5506138189297465,107.91258644454969,0.2762562212980472,3.2764419496294175,3.2764419496294175,65.9465806050026,0.16882324634880663,2.002270080329089,2.002270080329089,107.91258644454969,0.2762562212980472,3.2764419496294175,3.2764419496294175
41,Burundi,2022,303.2317097524506,0.7762731769662736,9.206721171503906,14.957462467699562,218.32683102176443,0.558916687415717,6.628839243482812,10.769372976743684,154.40495521085182,0.3952766853397807,4.688043250111884,8.024205327458493,218.32683102176443,0.558916687415717,6.628839243482812,10.769372976743684
42,Burundi,2023,459.1290636789562,1.1753704030181278,13.940076631420467,31.327712264803875,330.5614876447537,0.8462374083705695,10.036507887870012,22.554726993242312,265.4293538956679,0.6794991459729098,8.058966042980266,19.75489713111194,330.5614876447537,0.8462374083705695,10.036507887870012,22.554726993242312
43,Burundi,2024,617.5535173209412,1.5809370043416096,18.750159892898417,53.75694283751919,444.60396308726337,1.1381861455033944,13.49906552725549,38.70041627431156,399.3736391558035,1.022396516238857,12.125782432048506,38.90849545889346,444.60396308726337,1.1381861455033944,13.49906552725549,38.70041627431156
44,Burundi,2025,777.4581883314695,1.9902929621285619,23.605185514120073,82.15829918035588,601.3918089685774,1.5395630309595583,18.25945810390395,66.81334257059468,555.587799528329,1.4223047667925222,16.868756769279123,67.0455598406015,559.7005397038342,1.432833381641816,16.993627786487817,59.14302917489975
45,Burundi,2026,940.0394479112831,2.406500986652885,28.541477717482376,116.77034394984209,761.0615595486433,1.9483175924445273,23.10735107101591,101.17154788784339,714.5013686546536,1.8291235037559133,21.69369055509259,101.40907085319735,676.7122750113862,1.7323834240291487,20.546338093895706,84.0533846125317
46,Burundi,2027,1104.4724266614114,2.8274494122532134,33.53399181829378,157.6700510748665,922.771548624742,2.36229516447934,28.017189759344415,141.82251134291195,875.6517966094577,2.2416685993202123,26.586539848656358,142.06976346417443,795.0451574998833,2.0353156031997015,24.139161072011458,113.48598487464062
47,Burundi,2028,1271.1540591660732,3.2541543914651476,38.59477954440031,204.9389275039921,1086.8028587065687,2.7822153182888156,32.997508396048836,188.8507634146417,1039.1191436793497,2.660145007819135,31.54973544039241,189.11099249951005,914.9847847033817,2.342361048840657,27.780768033164076,147.49856765742038
48,Burundi,2029,1440.1393113970225,3.6867566371763774,43.7255097726364,258.6633410598114,1253.176377688993,3.208131526883822,38.0489411793932,242.3415628509052,1204.8912409546313,3.084521576843856,36.58290785786451,242.61536504182027,1036.5705997737887,2.653620735420899,31.472356550331767,186.15236258774567
49,Burundi,2030,1611.5235806396677,4.125500366437549,48.929078955381584,318.9326772245857,1422.027380836476,3.6403900949413788,43.17559533695708,302.3973107261645,1372.9895652007508,3.5148532869139224,41.6867091786252,302.66640636041996,1159.8711266078403,2.9692700841160713,35.21600714606725,229.51075910811912
50,Cameroon,2021,250.99932960747293,0.6425582837951307,4.285913952779444,4.285913952779444,180.7195173173805,0.46264196433249416,3.085858046001199,3.085858046001199,110.43970502728808,0.2827256448698575,1.885802139222955,1.885802139222955,180.7195173173805,0.46264196433249416,3.085858046001199,3.085858046001199
51,Cameroon,2022,505.4936269594464,1.2940636850161826,8.63150587778333,16.672029413933288,363.9554114108014,0.9317258532116516,6.214684232003998,12.003861178031968,257.5571020072026,0.6593461811384388,4.397890539613787,9.062246158246104,363.9554114108014,0.9317258532116516,6.214684232003998,12.003861178031968
52,Cameroon,2023,763.5945152319641,1.9548019589938284,13.03868178539188,37.274649139549815,549.7721056181849,1.4074165903825535,9.387578612272755,26.836452746068066,441.8587099237744,1.1311582974048626,7.544914215432417,23.8541554508169,549.7721056181849,1.4074165903825535,9.387578612272755,26.836452746068066
53,Cameroon,2024,1025.383244253589,2.6249811052891885,17.508829048927737,66.20890204432007,738.2278898488235,1.8898633980129884,12.6055365103246,47.665486933021015,663.8927541703163,1.6995654506760096,11.336234334559816,48.619721170016355,738.2278898488235,1.8898633980129884,12.6055365103246,47.665486933021015
54,Cameroon,2025,1313.6498497667544,3.3629436154028913,22.431096644707235,106.8962570129154,1022.3831378903317,2.6173008329992493,17.45760103273257,88.09152616256598,946.947467623405,2.4241855171159172,16.16950678865669,89.05609236312982,945.7270347571568,2.4210612089783217,16.148667409292354,76.95273854176665
55,Cameroon,2026,1606.5931756751954,4.1128785297285,27.43322111192423,156.93434478673166,1310.9496368840596,3.3560310704231933,22.38498942965007,137.85500720928883,1234.2560037249593,3.159695369535896,21.07541496600517,138.83040446999152,1156.5753145933559,2.960832805358991,19.748986126807385,112.967661070742
56,Cameroon,2027,1902.918473621681,4.871471292471504,32.49309410447965,216.4505149022009,1603.050017135384,4.103808043866583,27.372720262593532,197.09039804468637,1525.3871829669854,3.904991188395483,26.046596304034463,198.0798385135017,1369.8386866484898,3.5067870378201347,23.39054350999762,155.8004370626887
57,Cameroon,2028,2203.353000637532,5.640583681632083,37.62313382708612,285.56423613870527,1899.232629780524,4.862035532238142,32.430156846554354,265.92191426395516,1820.5885881098498,4.660706785561216,31.08727837741093,266.93173043673215,1586.0404668646058,4.060263595173391,27.082275387899887,205.53578097178678
58,Cameroon,2029,2507.8781666054247,6.4201681065098875,42.823022846054265,364.4051329721646,2199.4994507673528,5.630718593964424,37.557332921632856,344.4805030883028,2119.8676754590897,5.4268612491752695,36.197588505534135,345.5158240708964,1805.1670432934416,4.621227630831211,30.82394933105283,262.26570657632857
59,Cameroon,2030,2816.492143177737,7.210219886535008,48.09272994161713,453.109223611804,2504.0411321821816,6.410345298386385,42.75750394846362,432.9278666912661,2423.258253992954,6.2035411302219625,41.37810399023128,433.968430908836,2027.2168160543852,5.189675049099226,34.61553802085505,326.0868118369361
60,Central African Republic,2021,63.79603840335175,0.16983523232367986,0.3154395118853728,0.3154395118853728,45.93314765041326,0.12228136727304952,0.22711644855746838,0.22711644855746838,28.07025689747477,0.07472750222241914,0.13879338522956403,0.13879338522956403,45.93314765041326,0.12228136727304952,0.22711644855746838,0.22711644855746838
61,Central African Republic,2022,128.78269579417713,0.3428400823447487,0.6367660393543089,2.5333188519490606,92.72354097180755,0.24684485928821906,0.45847154833510245,1.8239895734033236,65.59583152590719,0.17462656875700464,0.32433858897984813,1.4246370228589673,92.72354097180755,0.24684485928821906,0.45847154833510245,1.8239895734033236
62,Central African Republic,2023,195.13954991942745,0.5194926146756328,0.9648675045766091,6.690774362579088,140.4944722052697,0.37401869966146906,0.6946749178189562,4.816970492491745,112.81041727876601,0.3003193287008853,0.5577911082348587,4.410214460711814,140.4944722052697,0.37401869966146906,0.6946749178189562,4.816970492491745
63,Central African Republic,2024,262.9417501960845,0.699992889053763,1.30011548384454,12.828288882701491,189.2999436101057,0.503946651022655,0.9359935711801677,9.234843097304257,169.9416986688598,0.45241191455220875,0.8402767290681773,9.660919368161522,189.2999436101057,0.503946651022655,0.9359935711801677,9.234843097304257
64,Central African Republic,2025,329.92686736645345,0.8783179578445679,1.6313233956934292,20.713454050987856,254.7531783141139,0.6781936042897021,1.2596270901741364,17.04779840826919,234.9592158772756,0.6254989183311144,1.1617558429051893,17.48025357092002,237.51150720919387,0.6322935250522,1.174375647395859,14.909979661204732
65,Central African Republic,2026,398.9284658587237,1.062011221626043,1.9725017994384597,30.594089651301218,321.97458618226074,0.8571477166160837,1.5920033413781884,26.84861165740494,301.5944202511431,0.802892463432139,1.4912336109317774,27.289666372179006,287.1687926438557,0.7644891412601806,1.4199060952275446,22.020406047780952
66,Central African Republic,2027,467.88929211597275,1.2455959432130417,2.3134786048674276,42.51857668228277,389.5366925628607,1.0370088227380512,1.926064176377065,38.68857757585715,369.06256983626344,0.9825034415745637,1.8248298765554047,39.13886150894129,336.79065716408167,0.8965904613428392,1.665261404347802,30.600620778186897
67,Central African Republic,2028,537.7367441041441,1.4315410039490533,2.658839331222941,56.489365679246944,458.1274584290198,1.2196083845241046,2.2652112182022885,52.58281223162966,437.5791542942139,1.1649055206169776,2.1636101284077407,53.05035032774962,387.04464719185063,1.0303746003766139,1.9137422580401058,40.652017046684755
68,Central African Republic,2029,608.3932182384881,1.6196398107105077,3.0082002675802046,72.53197290462366,527.6780338794662,1.4047631125526652,2.609104038517021,68.55950853747964,507.0399717605215,1.349821298571668,2.5070591403698987,69.04860491887906,437.8749008730958,1.1656928451937136,2.1650724473670224,52.19259729244627
69,Central African Republic,2030,679.761539795811,1.8096336688808954,3.361080933520388,90.66659704942222,598.2969657588832,1.592761975841969,2.9582793471947983,86.66639432784513,577.3138781897429,1.5369016490667906,2.8545284707091843,87.15048541794319,489.2113845590051,1.3023587550477516,2.418905690952001,65.23653150033067
70,Chad,2021,163.4092309210689,0.5131875595514084,0.19780687402995384,0.19780687402995384,117.6546462631696,0.36949504287701396,0.14242094930156673,0.14242094930156673,71.90006160527031,0.22580252620261965,0.08703502457317967,0.08703502457317967,117.6546462631696,0.36949504287701396,0.14242094930156673,0.14242094930156673
71,Chad,2022,329.25610556956354,1.0340305522046203,0.3985645157919565,4.2806184500858615,237.06439601008574,0.7445019975873266,0.2869664513702087,3.0820452840618207,167.7499787795576,0.5268197013072301,0.2030613493126544,2.4551095633826137,237.06439601008574,0.7445019975873266,0.2869664513702087,3.0820452840618207
72,Chad,2023,498.1934048366731,1.5645790398232338,0.6030631165547925,12.308443401103267,358.68772085230705,1.1264606966675281,0.4341914860917174,8.861516972351223,288.15518397662953,0.9049528891576666,0.3488118502037099,8.225462267868783,358.68772085230705,1.1264606966675281,0.4341914860917174,8.861516972351223
73,Chad,2024,670.2003889875404,2.1047678891595303,0.8112775708694172,24.353714819399613,482.5095258596407,1.5153237344089963,0.5840777810530948,17.532432067248738,433.54465183261266,1.3615492868821597,0.5248058010433774,18.543918147599143,482.5095258596407,1.5153237344089963,0.5840777810530948,17.532432067248738
74,Chad,2025,844.6425791461138,2.6526045159258747,1.0224398420563703,40.431704583355675,653.662588711227,2.052830839359392,0.7912585636349401,33.49629199971424,603.7450572859714,1.8960645662023299,0.730833391844668,34.520186273443834,608.0728995803344,1.9096561779653176,0.7360722449419944,29.105232444454554
75,Chad,2026,1022.4618480374074,3.2110468764288567,1.2376900670492812,60.65552578536743,827.9152963141053,2.600072395150941,1.002191466188224,53.59147675098788,777.0468827378251,2.440319871536945,0.9406152515541368,54.63530737274857,736.055699605328,2.311586842709142,0.8909954243722491,43.66078005821158
76,Chad,2027,1202.5050527586654,3.776473519244077,1.4556323663643638,85.10278643246444,1004.6306949385973,3.15504804520502,1.2161054562231715,77.90898953160021,953.0797360794072,2.993151984496788,1.1537030205241219,78.97167038886487,865.627499274365,2.7185077692934905,1.0478420878716184,61.2543755965576
77,Chad,2028,1385.3155406883345,4.350590829705839,1.6769244620032282,113.82597826137113,1184.1941406167205,3.7189680021914695,1.4334670072165396,106.50625978114876,1131.9628925790696,3.5549354896970344,1.3702410814669632,107.59115960371051,997.1792783807143,3.1316468318403476,1.2070855164798542,81.92322134152941
78,Chad,2029,1570.871588156466,4.9333305845130315,1.9015400574634014,146.88979801651016,1366.5770793326421,4.29174259207157,1.6542415545321627,139.44868109092855,1313.646206527652,4.125512904271132,1.5901687330017222,140.55759298173848,1130.6952470579342,3.550954442190103,1.368706596563629,105.71330046638951
79,Chad,2030,1759.150073471401,5.524620169869922,2.12945116393713,184.35827732864058,1551.864026313709,4.8736372353666875,1.8785314038527439,176.81184724582124,1498.0814313442802,4.704732709575027,1.8134275726422502,177.933173871917,1266.1585708901407,3.9763777317700617,1.5326849500625146,132.67010859622295
80,Comoros,2021,0.12816537584925106,0.00032810336217408277,0.00014310246783458825,0.00014310246783458825,0.09227907061146076,0.00023623442076533958,0.00010303377684090354,0.00010303377684090354,0.05639276537367047,0.00014436547935659639,6.296508584721882e-05,6.296508584721882e-05,0.09227907061146076,0.00023623442076533958,0.00010303377684090354,0.00010303377684090354
81,Comoros,2022,0.25807539341363017,0.0006606730071388931,0.00028815290744601304,0.0033140046660758184,0.1858142832578137,0.00047568456514000314,0.0002074700933611294,0.0023860833595745895,0.13149632572089243,0.0003366305938454846,0.0001468216247730881,0.0019018211823367758,0.1858142832578137,0.00047568456514000314,0.0002074700933611294,0.0023860833595745895
82,Comoros,2023,0.3892103712303514,0.0009963785503496996,0.00043457107085918936,0.009553331352499165,0.2802313265557645,0.0007173921959827572,0.00031289101388707566,0.006878391771597778,0.22532598957798097,0.0005768345333196313,0.0002515867094542462,0.006387712885599077,0.2802313265557645,0.0007173921959827572,0.00031289101388707566,0.006878391771597778
83,Comoros,2024,0.5215754154411774,0.0013352330635294143,0.0005823626593134924,0.018889996620107357,0.37553387501354385,0.0009613667200346724,0.0004193006411742051,0.013600770422383666,0.3380555646200072,0.0008654222454272185,0.0003774544040602588,0.014396373616041994,0.37553387501354385,0.0009613667200346724,0.0004193006411742051,0.013600770422383666
84,Comoros,2025,0.6686006192566422,0.001711617585297004,0.0007465229823372654,0.032640181598962204,0.5210498142702285,0.0013338875245317847,0.0005817758017151655,0.027290350045680953,0.483310325097085,0.0012372744322485378,0.0005396379466220256,0.0280988861780958,0.48139155002414213,0.001232362368061804,0.0005374955470360363,0.023500858685097426
85,Comoros,2026,0.8172893845839325,0.0020922608245348673,0.0009125407474054239,0.04988062581105476,0.6683031477879868,0.0017108560583372462,0.0007461908419210813,0.04448075446056209,0.6301540431096857,0.0016131943503607956,0.0007035956324975463,0.045297052448154705,0.5884468285911014,0.0015064238811932197,0.0006570276317050697,0.03591390352386085
86,Comoros,2027,0.9668007400151286,0.0024750098944387295,0.0010794769717150526,0.07064449652266525,0.8165277625056032,0.0020903110720143442,0.0009116903617357838,0.06519326599830423,0.7781491907551469,0.0019920619283331762,0.0008688389418958661,0.06601661572165053,0.6960941936289771,0.0017820011356901816,0.0007772208078319027,0.05086377539170864
87,Comoros,2028,1.1175181904815161,0.0028608465676326815,0.001247759855953974,0.09495167825588788,0.9660013623150031,0.002472963487526408,0.0010785844301775124,0.08945129673769281,0.9273904616699823,0.002374119581875155,0.0010354736045664092,0.09028388903024538,0.8046097666992279,0.0020598010027500237,0.0008983833776908841,0.06836478260364454
88,Comoros,2029,1.2694629646120488,0.0032498251894068453,0.0014174131028513528,0.12283024871215786,1.1167265906778798,0.002858820072135372,0.0012468759987914048,0.11728283610237945,1.0778633449176918,0.0027593301629892913,0.0012034834183889847,0.11812626882628022,0.9140088313706272,0.002339862608308806,0.0010205324060812567,0.08843713252261229
89,Comoros,2030,1.4227013915952975,0.003642115562483962,0.0015885107719611912,0.15431213153326645,1.2688412638172515,0.0032482336353721643,0.0014167189456548344,0.1487281575372536,1.2296020012191506,0.003147781123121026,0.0013729065253612104,0.1495744108032883,1.0243391430835158,0.0026223082062938005,0.0011437212141228632,0.11110380150820329
90,Congo,2021,39.569057590875204,0.10129678743264053,0.140470154447607,0.140470154447607,28.489721465430144,0.07293368695150117,0.10113851120227701,0.10113851120227701,17.41038533998509,0.04457058647036183,0.06180686795694707,0.06180686795694707,28.489721465430144,0.07293368695150117,0.10113851120227701,0.10113851120227701
91,Congo,2022,80.10280806849744,0.2050631886553535,0.28436496864316596,1.14754492799549,57.67402180931816,0.1476454958318545,0.2047427774230795,0.8262323481567527,40.784903612861406,0.10440935324892522,0.144786407825658,0.6455042333764406,57.67402180931816,0.1476454958318545,0.2047427774230795,0.8262323481567527
