,country,I_VE0,I_VE0_min,I_VE0_max,Ires_VE0,Ires_VE0_min,Ires_VE0_max,D_VE0,D_VE0_min,D_VE0_max,Ires2_VE0,Ires2_VE0_min,Ires2_VE0_max,I_VE1,I_VE1_min,I_VE1_max,Ires_VE1,Ires_VE1_min,Ires_VE1_max,D_VE1,D_VE1_min,D_VE1_max,Ires2_VE1,Ires2_VE1_min,Ires2_VE1_max,I_VE2,I_VE2_min,I_VE2_max,Ires_VE2,Ires_VE2_min,Ires_VE2_max,D_VE2,D_VE2_min,D_VE2_max,Ires2_VE2,Ires2_VE2_min,Ires2_VE2_max,I_VE3,I_VE3_min,I_VE3_max,Ires_VE3,Ires_VE3_min,Ires_VE3_max,D_VE3,D_VE3_min,D_VE3_max,Ires2_VE3,Ires2_VE3_min,Ires2_VE3_max,I_avd_VE1,I_avd_VE1_min,I_avd_VE1_max,Ires_avd_VE1,Ires_avd_VE1_min,Ires_avd_VE1_max,D_avd_VE1,D_avd_VE1_min,D_avd_VE1_max,Ires2_avd_VE1,Ires2_avd_VE1_min,Ires2_avd_VE1_max,I_avd_VE2,I_avd_VE2_min,I_avd_VE2_max,Ires_avd_VE2,Ires_avd_VE2_min,Ires_avd_VE2_max,D_avd_VE2,D_avd_VE2_min,D_avd_VE2_max,Ires2_avd_VE2,Ires2_avd_VE2_min,Ires2_avd_VE2_max,I_avd_VE3,I_avd_VE3_min,I_avd_VE3_max,Ires_avd_VE3,Ires_avd_VE3_min,Ires_avd_VE3_max,D_avd_VE3,D_avd_VE3_min,D_avd_VE3_max,Ires2_avd_VE3,Ires2_avd_VE3_min,Ires2_avd_VE3_max,Pop1
10,Côte d'Ivoire,1702.7933482552803,1172.0249398080916,1760.8295251075617,0.0,0.0,0.0,4.835074899654915,2.958677115254795,5.665813626390877,79.20910424600983,44.03150106363012,99.04737418968998,1386.0197096359186,954.0119621149688,1438.3932496829057,0.0,0.0,0.0,3.935597420176757,2.4175167518827405,4.6337943380924695,72.77416733889837,40.11121646186277,91.91950307376509,1281.0479888055038,874.1670248660878,1329.7713267808672,0.0,0.0,0.0,3.6375306388607713,2.2345688471659813,4.297730261052027,73.63022382539609,40.672703946656945,92.87944397640433,1186.797358688652,816.5629701101717,1227.2468654736797,0.0,0.0,0.0,3.3699063517318724,2.0611253669089726,3.949238712355409,55.27109236760611,30.71225011354553,69.06771204850034,316.77363861936163,218.01297769312274,322.4362754246558,0.0,0.0,0.0,0.8994774794781571,0.5411603633720539,1.0320192882984072,6.4349369071114495,3.9202846017673463,7.12787111592488,421.7453594497765,297.85791494200373,431.0581983266942,0.0,0.0,0.0,1.1975442607941436,0.7241082680888137,1.3680833653388496,6.4349369071114495,3.3587971169731707,6.167930213285638,515.9959895666285,355.4619696979199,533.5826596338816,0.0,0.0,0.0,1.4651685479230423,0.8975517483458215,1.7165749140354682,6.4349369071114495,13.319250950084587,29.979662141189635,10162791.0
11,Democratic Republic of the Congo,1749.461738859186,1502.440266684029,2121.8291929341053,1.2611432310001156,0.8592378969462897,1.9284519455909659,4.478622051479516,3.386006609303649,6.014998915159635,138.62551906144577,94.4037439495282,209.059581636063,1475.8768341556404,1266.2716736415623,1782.0069155653505,1.0639227128219473,0.7280037729933988,1.6228611398938106,3.7782446954384397,2.868087596824236,5.063834926431396,129.1855519879917,87.93095917433902,194.33932953498908,1385.0160969124183,1188.618319966444,1670.8484149518868,0.9984234788617395,0.6824206288921969,1.52064170216324,3.545641208095791,2.6902281275216935,4.7510605942161535,130.34376515259638,88.68357030287332,196.40741479896366,1295.9617727973236,1112.859947775984,1572.1369012935606,0.9342264429652707,0.636506429630593,1.428451877869684,3.3176621383611486,2.5078378870494498,4.456736553191001,102.77892122610261,69.99511451803798,154.98317565026085,273.5849047035455,236.16859304246668,339.82227736875535,0.1972205181781683,0.13123412395289094,0.30559080569715513,0.7003773560410765,0.5179190124794132,0.9511639887282375,9.439967073454072,6.472784775189186,14.720252101073902,364.4456419467676,313.821946717585,450.9807779822192,0.2627197521383761,0.17681726805409292,0.4078102434277259,0.932980843383725,0.6957784817819556,1.2639383209434802,9.439967073454072,5.720173646654883,12.652166837099344,453.4999660618622,389.58031890804494,549.692291640545,0.32691678803484486,0.2227314673156967,0.500000067721282,1.1609599131183672,0.8781687222541993,1.5582623619686324,9.439967073454072,24.408629431490215,54.07640598580213,39442470.0
12,Equatorial Guinea,1406.0867520915626,1094.3196572434179,1960.9971009528758,0.0,0.0,0.0,3.5995820853544,2.5698288283000608,5.523766840125795,129.33932072093197,80.72553463364407,208.88926404711134,1232.2676838527154,952.3073596089234,1720.4601109596783,0.0,0.0,0.0,3.154605270662951,2.268313592227661,4.859316794411736,122.61128283316098,76.22776930083658,198.99093296677574,1174.6791739251753,917.0510232603252,1628.2659806415602,0.0,0.0,0.0,3.007178685248449,2.1676404289547913,4.577499206514101,123.49760513978835,76.93613599361186,200.36934701495215,1108.723149763385,862.8133401997432,1546.6442664382819,0.0,0.0,0.0,2.8383312633942652,2.0260319073695396,4.356717077950274,102.03964322155993,63.685766812245014,164.81971557859703,173.81906823884734,142.01229763449444,240.5369899931974,0.0,0.0,0.0,0.4449768146914492,0.301515236072399,0.66445004571406,6.728037887770985,4.497765332807483,9.898331080335579,231.40757816638722,177.26863398309268,332.7311203113157,0.0,0.0,0.0,0.5924034001059513,0.4021883993452694,0.9462676336116942,6.728037887770985,3.7893986400321973,8.519917032159185,297.36360232817765,231.50631704367473,414.3528345145941,0.0,0.0,0.0,0.7612508219601347,0.5437969209305209,1.167049762175521,6.728037887770985,17.039767821399057,44.069548468514284,501026.0
13,Eritrea,361.4543670650085,284.4291933300827,448.0660432435094,0.0748210539824564,0.04521809298570745,0.10909487213827221,0.9253231796864214,0.6547314309093658,1.249006487381212,1.5223575500130777,0.9330795621413727,2.2295452656230643,278.4536199230683,219.07170297275627,344.8534877274708,0.057639899324074644,0.03495221366668509,0.08389300757304534,0.7128412670030544,0.5058386451630686,0.9593178087502182,1.3594953941712418,0.8380771816488226,1.9886160370713308,251.30107205338516,196.66426815440616,311.4944400467122,0.05201932191505027,0.031420473375047775,0.07577478416686768,0.6433307444566656,0.45436852434266223,0.8679247561639084,1.372832998052305,0.8428986592635622,2.012494537035155,224.1866048965677,176.4018132739638,277.92521948124846,0.04640662721358905,0.02804590393784299,0.06766630896221866,0.573917708535213,0.40605308016309677,0.7747437514768653,0.9444982548025487,0.5789054208550266,1.38331889092355,83.00074714194024,65.35749035732643,103.21255551603866,0.01718115465838177,0.010265879319022357,0.025201864565226884,0.21248191268336714,0.14889278574629708,0.28968867863099373,0.1628621558418356,0.09500238049254996,0.24092922855173307,110.15329501162336,87.76492517567654,136.5716031967972,0.022801732067406138,0.013797619610659681,0.03332008797140454,0.2819924352297559,0.2003629065667036,0.3810817312173035,0.1628621558418356,0.09018090287781043,0.21705072858790941,137.2677621684408,108.02738005611891,170.1408237622609,0.028414426768867365,0.017172189047864456,0.041428563176053555,0.35140547115120857,0.248678350746269,0.4742627359043466,0.1628621558418356,0.35417414128634606,0.8462263746995139,1128777.0
14,Eswatini,1.0281334969976028,0.8652513983461163,1.1963526826020456,8.086942325451626e-05,5.228466950960945e-05,0.00011786179962806639,0.002632021752313875,0.001958336732211189,0.003398209138879548,0.005220053981565133,0.003297670877384521,0.007627948340377872,0.8556701759572478,0.7197130872471635,0.9943536200814165,6.73040551911077e-05,4.3404901270112543e-05,9.83350392000776e-05,0.002190515650450568,0.0016230335091858155,0.0028450824957149765,0.004855837884597865,0.003061575817944571,0.007116723077758199,0.7999077966193454,0.6761505442564925,0.9255518602358888,6.29179793852668e-05,4.039341032015084e-05,9.166027862354321e-05,0.0020477639593455355,0.0015178431636700968,0.0026682146850071685,0.0048973019891676035,0.0030845880913306207,0.007174807684449123,0.7114689621740397,0.5987544185926512,0.8278767650488283,5.5961686690029405e-05,3.618101886185368e-05,8.156043302600852e-05,0.001821360543165559,0.001355169893481315,0.0023515629878440845,0.0036122824470513765,0.0022819912730068976,0.005278547763965019,0.17246332104035508,0.14553831109895277,0.20199906252062919,1.3565368063408571e-05,8.879768239496904e-06,1.9526760427988775e-05,0.00044150610186330673,0.0003353032230253734,0.0005531266431645718,0.00036421609696726863,0.0002360950594399496,0.0005112252626196716,0.22822570037825737,0.18910085408962385,0.27080082236615677,1.795144386924948e-05,1.1891259189458602e-05,2.6201521004523163e-05,0.0005842577929683396,0.00044049356854109184,0.0007299944538723799,0.00036421609696726863,0.00021308278605389994,0.00045314065592874853,0.31666453482356327,0.26649697975346504,0.3684759175532173,2.4907736564486863e-05,1.6103650647755764e-05,3.630136660205786e-05,0.0008106612091483162,0.000603166838729874,0.0010466461510354637,0.00036421609696726863,0.0010156796043776233,0.0023494005764128525,86226.59099483254
15,Ethiopia,262.632384549888,200.651685082748,338.4170785620431,0.5746615434271996,0.3721708987915543,0.8724304413653369,0.6723389044477134,0.45818380824796445,0.9353821175865417,5.796935768127466,3.7808109053433383,8.956462845758091,220.7786020842288,169.1414957010478,285.873035447397,0.4830819795771319,0.313586485914107,0.7325661713058972,0.5651932213356258,0.38381477624040566,0.7865744258114742,5.334211124580282,3.4698854328965925,8.244414168407628,207.12713875937214,158.04703036640225,267.0290220376061,0.4532114402004017,0.295170296060718,0.6902002587702932,0.5302454752239927,0.3599608089984253,0.7361527587217956,5.352585973572158,3.478517047416685,8.28256939283175,194.37816565251683,148.50329898988906,250.47327663953428,0.4253156246281769,0.275447559911167,0.6457072549596838,0.4976081040704432,0.33909422825228075,0.6923216354561396,4.290897788360011,2.798509201735689,6.62973387787094,41.85378246565922,31.5101893817002,52.544043114646136,0.09157956385006771,0.05858441287744728,0.13986427005943963,0.1071456831120876,0.0743690320075587,0.14880769177506753,0.46272464354718384,0.3109254724467458,0.7120486773504635,55.505245790515886,42.604654716345784,71.38805652443698,0.12145010322679776,0.07700060273083632,0.18223018259504348,0.14209342922372065,0.09822299924953905,0.19922935886474602,0.46272464354718384,0.30229385792665425,0.6738934529263427,68.25421889737117,52.14838609285896,87.94380192250884,0.1493459187990226,0.09672333888038732,0.2267231864056531,0.17473080037727015,0.11908957999568369,0.24306048213040204,0.46272464354718384,0.9823017036076497,2.326728967887151,26910260.05471788
16,Gabon,1137.4906226661412,886.2723903233407,1639.0793448334227,0.0,0.0,0.0,2.9119759940253216,2.047746450622277,4.395865452714679,81.58383806458762,51.58522532456351,149.79810768881129,936.5092346464512,726.6946998759212,1356.9690076554464,0.0,0.0,0.0,2.397463640694915,1.6845326639199696,3.6429915471146193,75.439292829105,47.20765015801891,139.16268542386553,871.0361451688257,675.5830491905225,1272.9583477817257,0.0,0.0,0.0,2.229852531632193,1.5683973587493814,3.3977791782366156,76.25989809540611,47.81315605712165,140.6231574379566,796.9128610383281,620.8449803177735,1148.5558404389587,0.0,0.0,0.0,2.040096924258119,1.4343881231754365,3.0808306527275486,57.19501798704114,36.1642411784658,105.02004872246964,200.9813880196901,159.57769044741946,282.110337177976,0.0,0.0,0.0,0.514512353330407,0.36321378670230753,0.7528739056000595,6.1445452354826395,4.377575166544607,10.635422264945731,266.45447749731574,210.68934113281816,366.1209970516969,0.0,0.0,0.0,0.6821234623931283,0.47934909187289554,0.9980862744780629,6.1445452354826395,3.772069267441872,9.17495025085467,340.5777616278133,265.427410005567,490.5235043944638,0.0,0.0,0.0,0.8718790697672022,0.6133583274468406,1.3150347999871295,6.1445452354826395,15.42098414609771,44.77805896634162,709155.0
17,Gambia,460.16335743441437,384.4054557692431,604.071957977379,0.7162265672559941,0.4834222635383851,1.0802474845879793,2.6053400667886724,1.9726070869783254,3.6115562429097308,8.869412424500213,5.944761199339108,13.379136486150161,369.97314368278853,307.9922421203008,482.3033110888895,0.5758489684059637,0.3877893929344619,0.8697091958833151,2.094703629264774,1.5777438352760338,2.915409382966201,8.038934300977013,5.339537461868789,12.18554147515887,340.25455264650975,283.9911400138495,445.1129832369074,0.529593124480728,0.36000353997422874,0.7947956930551462,1.9264437391531215,1.4474971575461055,2.679039298667508,8.083142509063785,5.3759277102400675,12.263298658475042,309.4927592519494,258.53813427658224,406.3402628049091,0.4817135762079943,0.3251228837813211,0.7265402488335527,1.752277475016051,1.3265211379904172,2.4296048515828046,5.969113672887907,4.000865971568091,9.005298589757446,90.19021375162583,76.41321364894229,121.76864688848958,0.14037759885003048,0.09563287060392323,0.21053828870466407,0.5106364375238982,0.3948632517022916,0.6961468599435298,0.8304781235231985,0.6052237374703178,1.1935950109912918,119.90880478790464,100.41431575539355,158.95897474047172,0.18663344277526617,0.12341872356415637,0.285451791532833,0.6788963276355511,0.5251099294322198,0.9325169442422222,0.8304781235231985,0.5688334890990405,1.1158378276751193,150.67059818246497,125.8673214926608,197.73169517247,0.2345129910479998,0.15829937975706404,0.3537072357544266,0.8530625917726212,0.6460859489879082,1.1819513913269255,0.8304781235231985,1.9438952277710162,4.373837896392717,1002183.0
18,Ghana,959.7962342431368,809.9596211527071,1213.1111050524526,0.5559919623176571,0.38022540754183015,0.8346413817055375,2.4570783596624306,1.8090171870658043,3.4111645103572905,128.92209794340698,84.12546502932875,197.15616448907699,729.6421675301233,612.7556415212401,928.4813019589276,0.4226680268595592,0.28683708048374756,0.6364820485860972,1.8678839488771155,1.374566419661999,2.588418306014854,115.19064110582411,74.81374640338801,176.6669772172905,654.2167813619938,545.0091547055732,831.7615493898558,0.37897551487835246,0.25245810160959337,0.5752958726776936,1.6747949602867045,1.2302276823327452,2.3417626102873763,116.93676557830045,75.60995420647441,179.5007609711141,584.165756549649,492.93493828987664,738.3665655552318,0.3383962696612763,0.2314295764902964,0.50803884662363,1.4954643367671017,1.100781692695145,2.076712881152084,78.53440781978787,51.251275698534315,120.11988058791549,230.15406671301355,197.20397963146698,284.62980309352474,0.1333239354580979,0.09338832705808252,0.19815933311944023,0.5891944107853149,0.4344507674038049,0.8227462043424363,13.731456837582876,9.311718625940765,20.48918727178647,305.579452881143,264.95046644713386,381.3495556625967,0.17701644743930464,0.12776730593223673,0.259345509027844,0.7822833993757262,0.5787895047330591,1.0694019000699135,13.731456837582876,8.515510822854358,17.655403517962917,375.63047769348776,317.02468286283045,474.7445394972208,0.21759569265638073,0.14879583105153368,0.32660253508190756,0.961614022895329,0.7082354943706594,1.3344516292052069,13.731456837582876,32.87418933079445,77.03628390116151,9709155.0
19,Guinea,2018.9159155608252,1638.498163515152,2774.812773977278,0.7152730672272495,0.4758582099975196,1.1169138215128824,5.168424743835713,3.719845216964696,7.829580752146955,133.73635086653803,84.05504245278463,209.7324510897661,1787.065082595042,1454.7578619682815,2445.7265509092817,0.6331316292622308,0.42237789892951394,0.9831185071456623,4.574886611443308,3.2924669936247555,6.915801600414311,127.0006859568479,79.36167646250442,200.16240565352498,1710.2896421763064,1394.14946667273,2323.700308684932,0.6059311875138792,0.40375080462157376,0.9363950132736895,4.3783414839713455,3.15548502896766,6.56819597341811,127.86237841471032,79.78865211473796,201.47760364485552,1640.6556342678539,1331.3694091446232,2255.2990956337253,0.5812608532834566,0.38668433391627494,0.9077212107836782,4.2000784237257065,3.0223820556701653,6.364684078915069,108.75140916134481,68.36198105755375,170.57755968945935,231.85083296578318,183.74030154687088,329.0862230679965,0.08214143796501878,0.05348031106800566,0.13379531436722,0.5935381323924052,0.427378223339941,0.9137791517326433,6.73566490969012,4.69336599028022,9.570045436241134,308.62627338451887,244.3486968424226,451.11246529234535,0.10934187971337025,0.0721074053759458,0.18051880823919297,0.7900832598643676,0.5643601879970361,1.261384778728845,6.73566490969012,4.2663903380466826,8.254847444910567,378.2602812929711,307.12875437052895,519.5136783435527,0.1340122139437928,0.08917387608124461,0.20919261072920428,0.968346320110006,0.6974631612945307,1.4648966732318862,6.73566490969012,15.6930613952309,39.15489140030675,5152604.0
20,Guinea-Bissau,550.6035987569427,405.5909172223136,1125.5659156988079,1.0523777252194195,0.7292610121925795,2.411070027251955,3.5084584516798465,2.2904249024893355,7.606027362094712,40.778490455604796,25.644801424109048,93.14852781117649,457.61311055221887,339.22008556131084,925.1122521978169,0.874643473818113,0.6019118595255302,1.9889682668184834,2.915920980068226,1.9320797877575522,6.291559875158052,37.56789177406647,23.472736740509763,85.8379681874263,427.06733094427153,309.53377226040465,867.2830536685053,0.816260822249111,0.5505054526165511,1.8450512106161192,2.7212825889087795,1.8305046639271787,5.87001346945143,37.911191516660075,23.586058185724617,86.76856952458814,403.37747607458493,297.11036269651754,825.1533266984089,0.7709820125304252,0.5342582939964982,1.7675171078928908,2.570330303590878,1.6776968320217427,5.5766158631425835,29.895574797969118,18.804821862507325,68.37114764011773,92.9904882047238,66.37083166100271,200.45366350099093,0.1777342514013066,0.12734915266704935,0.42210176043347153,0.5925374716116211,0.35834511473178315,1.3144674869366595,3.210598681538324,2.1720646835992876,7.310559623750198,123.5362678126711,96.05714496190895,258.28286203030257,0.23611690297030874,0.1787555595760284,0.566018816635836,0.787175862771067,0.4599202385621567,1.7360138926432809,3.210598681538324,2.0587432383844377,6.3799582865883595,147.22612268235775,108.480554525796,300.4125890003987,0.2813957126889945,0.1950027181960813,0.6435529193590642,0.9381281480889687,0.6127280704675927,2.029411498952128,3.210598681538324,6.839979561601726,24.777380171058766,715588.0
21,Kenya,331.0314819751777,253.02284446599595,482.4886991747265,0.5681603668967271,0.36959929472628794,0.9323054392744572,1.1723066250115126,0.7947468907992008,1.8237046761312337,24.15854460729259,15.36788716736838,39.87116568796748,256.560872214473,196.90495044182433,371.7811908354357,0.44034397701077166,0.28469504225903913,0.7248409069028128,0.9085782670009367,0.6192284208259904,1.4133771038339982,21.650954609109338,13.729926589322822,35.82328479951708,232.15675250245215,177.54557663509777,339.19377818126526,0.3984583728783733,0.2532383128216662,0.6580836323091103,0.8221541267793689,0.5661205466525256,1.2991034773552288,21.91809132482948,13.824525931596533,36.194559324137735,210.6285325602574,160.97531492768,307.04530399977006,0.36150877138425325,0.23517084730662974,0.5932568360361667,0.745914626196665,0.5056257744420686,1.1605900522853871,15.377126642739425,9.78245345264066,25.381727225073416,74.47060976070465,56.11789402417163,110.70750833929073,0.12781638988595548,0.08490425246724884,0.20746453237164456,0.2637283580105756,0.17551846997321052,0.4103275722972355,2.5075899981832555,1.6379605780455575,4.047880888450398,98.87472947272555,75.47726783089819,143.29492099346118,0.16970199401835379,0.1163609819046217,0.27422180696534704,0.3501524982321434,0.2286263441466751,0.524601198776005,2.5075899981832555,1.543361235771847,3.6766063638297433,120.40294941492036,92.04752953831597,175.44339517495644,0.20665159551247386,0.1344284474196582,0.33904860323829067,0.4263919988148473,0.2891211163571323,0.6631146238458464,2.5075899981832555,5.58543371472772,14.489438462894068,16748838.0
22,Liberia,2040.1519810398895,1617.5624071976315,2773.942271128246,16.570114390005987,10.199235736302997,27.014638031513154,5.222789071462118,3.5086749014403313,7.862518882112807,373.2437999957941,232.73354540451712,624.1231027868868,1718.2476680923162,1365.3588349469576,2339.4993328446208,13.955607560245793,8.626615854455192,22.893447192293653,4.39871403031633,2.9596748436304816,6.598907038070753,346.60183734182175,216.3797561903102,583.5470204147784,1611.650560124587,1280.9702037310822,2185.7495675291157,13.089825849331895,8.082518350426527,21.433234145489525,4.125825433918943,2.7779176523528952,6.230096506825279,348.95405906122977,217.43301172687683,587.2319194234584,1503.4325902776893,1191.7897592745398,2044.859034691532,12.210879498235391,7.5158508506002795,19.912978315110472,3.848787431110884,2.5848544887970553,5.797133666612619,275.3212613619886,171.66537016699226,460.6099632536755,321.9043129475735,252.20357225067403,434.4429382836249,2.614506829760192,1.572619881847807,4.1211908392195005,0.8240750411457887,0.5490000578098504,1.2636118440420547,26.64196265397232,16.353789214206927,40.57608237210826,428.5014209153027,336.5922034665494,588.19270359913,3.480288540674092,2.116717385876472,5.581403886023629,1.0969636375431757,0.7307572490874366,1.6324223752875293,26.64196265397232,15.300533677640301,36.89118336342834,536.7193907622005,425.7726479230918,729.0832364367138,4.359234891770594,2.683384885702718,7.101659716402687,1.374001640351234,0.9238204126432766,2.0653852155001884,26.64196265397232,61.06817523752484,163.51313953321124,1798543.0
23,Madagascar,847.8863598000081,708.9305850962281,1032.6801068833795,0.0,0.0,0.0,2.170589081088021,1.6549810715084938,2.9886981059447324,23.053684978552674,14.527702521688035,32.54170477871425,734.8167261321223,614.2012867820287,894.5183404692144,0.0,0.0,0.0,1.8811308188982332,1.4353050495678035,2.586870027051359,21.707180494535937,13.700763363162773,30.62100043311875,697.5511929625833,584.6754129467238,850.4067890658097,0.0,0.0,0.0,1.7857310539842133,1.3650219531669747,2.455363326565477,21.882734585144757,13.81587987523218,30.87598738650374,661.6200917605929,553.1700540346676,805.8593624125824,0.0,0.0,0.0,1.693747434907118,1.2913302790340957,2.332351850772638,17.995226730753558,11.339400324577644,25.402131206646025,113.06963366788581,94.72929831419951,138.1617664141652,0.0,0.0,0.0,0.28945826218978765,0.2196760219406903,0.4018280788933727,1.3465044840167386,0.8269391585252613,1.9207043455954989,150.33516683742485,124.25517214950438,182.27331781756988,0.0,0.0,0.0,0.3848580271038076,0.28995911834151905,0.533334779379255,1.3465044840167386,0.7118226464558546,1.665717392210508,186.26626803941528,155.76053106156064,226.8207444707973,0.0,0.0,0.0,0.4768416461809029,0.3636507924743979,0.6563462551720943,1.3465044840167386,3.188302197110392,7.139573572068225,10125435.0
24,Malawi,1305.4939419949428,1031.8420492801952,1904.9818729069793,1.765550007153961,1.1936915690838101,3.0508029380106474,3.3420644915070543,2.454024297704112,5.50459444134547,105.64044996810672,68.34883438750639,185.13218622896173,1016.1240189822747,805.8815759813938,1473.04771871557,1.3742061232716283,0.9112925927779351,2.3637650530889305,2.601277488594624,1.8843646591328025,4.278116563890806,95.36112995062264,60.676981425924446,166.4085305867211,920.3408754832294,730.5333409352465,1319.3284590505887,1.244669000003519,0.8216519054292812,2.164815716146336,2.356072641237067,1.7150602914022295,3.836544914025685,96.53024287610492,61.499846897615974,168.61529230529536,820.9367887176495,648.7538786487032,1198.5571974547631,1.1102349130617488,0.7506649564434354,1.9191979144573648,2.101598179117183,1.5427760058271567,3.4637346618382154,66.50067983664741,43.033227200025856,116.6180477411217,289.3699230126681,225.96047329880133,431.9341541914092,0.3913438838823323,0.28239897630587507,0.6870378849217166,0.7407870029124302,0.5696596385713096,1.226477877454664,10.279320017484078,7.671852961581934,18.723655642240633,385.15306651171363,301.3087083449485,585.6534138563904,0.5208810071504415,0.37203966365452895,0.8859872218643114,0.9859918502699871,0.7389640063018825,1.6680495273197848,10.279320017484078,6.84898748989041,16.516893923666352,484.5571532772935,383.08817063149183,706.4246754522162,0.6553150940922119,0.44302661264037474,1.1316050235532829,1.2404663123898716,0.9112482918769553,2.0408597795072545,10.279320017484078,25.315607187480527,68.51413848784001,7284487.0
25,Mali,2112.5655580835705,1765.5129768406787,2709.1894776715817,0.579406313730361,0.3493777434792737,0.88849156676872,5.408167828693942,3.957324539354396,7.643993851015749,103.08180189572832,61.782224182082956,161.95482118716316,1705.2488812255963,1429.3617525544912,2174.6376425375674,0.4676929264907857,0.28127938968644994,0.7224747936019359,4.365437135937528,3.2057906691937776,6.128512168929152,94.17892384906166,56.25509463790013,149.1660132030567,1569.6607823454735,1315.0169982902817,2002.5831230568758,0.43050563057126556,0.2585613434190292,0.6660732336066226,4.018331602804413,2.9481579599841727,5.650632143459932,95.30927374488185,57.004741670702366,150.79033721170316,1464.1913628575721,1223.4090228897066,1878.0669488549397,0.40157888445305184,0.24210046464341578,0.6159240120801255,3.7483298889153853,2.74196893543,5.300395617043826,71.54090698609417,42.86329609271901,112.45364152886003,407.31667685797413,336.1512242861878,534.5518351340143,0.11171338723957533,0.06809835379282375,0.16601677316678407,1.0427306927564146,0.7515338701606183,1.515481682086597,8.902878046666673,5.527129544182823,12.788807984106489,542.9047757380969,450.4959785503973,706.6063546147062,0.14890068315909535,0.09081640006024452,0.22241833316209733,1.3898362258895294,1.0091665793702234,1.9933617075558177,8.902878046666673,4.777482511380588,11.164483975460026,648.3741952259984,542.1039539509725,831.1225288166419,0.17782742927730913,0.1072772788358579,0.2725675546885945,1.6598379397785572,1.2153556039243962,2.3435982339719232,8.902878046666673,18.918928089363945,49.501179658303144,9046509.0
26,Mauritania,172.69498968302042,125.07512317447922,247.84929465600837,0.0,0.0,0.0,1.0299136295476106,0.7027414928182917,1.6186693542770219,9.437100267916211,5.653407784531136,16.23575188234484,145.1705520274667,105.05230552295893,208.21218489355414,0.0,0.0,0.0,0.8657641453088364,0.5909986810076423,1.3494763486981776,8.793643523523434,5.185367870922052,15.08685213311459,136.1197086130674,97.83059683249671,194.66453619820484,0.0,0.0,0.0,0.8117869742947799,0.5550692651187887,1.2714824438010819,8.876858832914282,5.260607288656793,15.188449342950848,125.7546586496438,91.07562673220559,180.49470535312676,0.0,0.0,0.0,0.7499721744105102,0.5117023581431621,1.1788505498710602,6.8734206443829535,4.117587497199383,11.826664183262917,27.524437655553722,20.022817651520263,39.63710976245423,0.0,0.0,0.0,0.1641494842387743,0.11174281181064935,0.26919300557884424,0.6434567443927781,0.46803991360908387,1.1488997492302482,36.575281069953036,27.244526341982496,53.18475845780357,0.0,0.0,0.0,0.2181266552528307,0.147672227699503,0.34718691047593975,0.6434567443927781,0.3928004958743445,1.0473025393939919,46.94033103337662,33.99949644227361,67.35458930288164,0.0,0.0,0.0,0.27994145513710034,0.19103913467512965,0.4398188044059616,0.6434567443927781,1.5358202873317528,4.4090876990819226,1672649.0
27,Mozambique,1998.399153794429,1688.201127158033,2470.777776660239,1.1980402926997384,0.8193606658375663,1.8173806415365898,5.11590183371374,3.7597009711092824,7.001611808519518,175.47729954692412,118.36989467093044,264.7292956822582,1702.346150156028,1441.3053618804142,2099.0162566097406,1.0205565170185202,0.6974893276942369,1.5447485320937042,4.358006144399432,3.1944911220829866,5.946892592608879,164.12119129726264,110.20367546105473,247.32856250594352,1604.0153445772603,1359.758912327242,1978.8156572584383,0.96160719907405,0.658442791656829,1.455264224778134,4.106279282117787,3.0031260899695265,5.657103593060875,165.55023650307643,111.2523960766282,249.4486432949436,1512.4446156716137,1277.7100308203082,1870.187507677578,0.9067105470951159,0.6200673343405704,1.3754934712609426,3.871858216119331,2.8448020414764943,5.300365964913916,132.92669393725518,89.65731702548236,200.56860969826525,296.0530036384012,246.89576527761866,371.7615200504981,0.1774837756812183,0.1218713381433294,0.2726321094428857,0.7578956893143078,0.5652098490262956,1.0547192159106387,11.35610824966148,8.16621920987572,17.400733176314677,394.38380921716885,328.442214830791,491.96211940180063,0.23643309362568848,0.16091787418073733,0.3621164167584559,1.009622551595953,0.7565748811397561,1.3445082154586423,11.35610824966148,7.117498594302224,15.280652387314612,485.95453812281534,410.49109633772446,600.5902689826607,0.2913297456046226,0.19929333149699593,0.4418871702756472,1.2440436175944085,0.9148989296327882,1.7012458436056026,11.35610824966148,28.71257764544808,64.16068598399292,12862197.0
